ev_tipi,oda_sayisi,buyukluk,bina_yasi,kat,il,semt,fiyat
Residence,1 + 1,120.0,10.0,7. Kat,Istanbul,Şişli,47000.0
Daire,3 + 1,155.0,21.0,2. Kat,Istanbul,Fatih,25000.0
Daire,2 + 1,95.0,5.0,1. Kat,Istanbul,Eyüpsultan,15500.0
Daire,1 + 1,50.0,32.0,Ara Kat,Istanbul,Adalar,50000.0
Daire,3 + 1,135.0,26.0,6. Kat,Istanbul,Beşiktaş,40000.0
Daire,3 + 1,115.0,0.0,4. Kat,Istanbul,Küçükçekmece,15000.0
Daire,2 + 1,101.0,10.0,7. Kat,Istanbul,Esenyurt,10000.0
Daire,2 + 1,100.0,0.0,2. Kat,Istanbul,Kadıköy,36000.0
Daire,1 + 1,70.0,7.0,Teras Katı,Istanbul,Beyoğlu,27000.0
Residence,1 + 1,96.0,11.0,6. Kat,Istanbul,Beşiktaş,38000.0
Daire,1 + 1,77.0,1.0,11. Kat,Istanbul,Başakşehir,8000.0
Daire,2 + 1,100.0,4.0,Ara Kat,Istanbul,Kağıthane,23000.0
Daire,Stüdyo,41.0,3.0,21 ve üzeri,Istanbul,Kartal,11500.0
Daire,2 + 1,116.0,0.0,Bahçe Katı,Istanbul,Zeytinburnu,19500.0
Daire,3 + 1,140.0,40.0,Yüksek Giriş,Istanbul,Beşiktaş,25000.0
Daire,2 + 1,110.0,5.0,21 ve üzeri,Istanbul,Esenyurt,10000.0
Daire,3 + 1,170.0,10.0,16. Kat,Istanbul,Sarıyer,45000.0
Daire,2 + 1,90.0,22.0,Ara Kat,Istanbul,Bağcılar,8750.0
Daire,2 + 1,95.0,7.0,2. Kat,Istanbul,Kartal,12250.0
Daire,2 + 1,95.0,30.0,4. Kat,Istanbul,Kadıköy,17000.0
Residence,2 + 1,100.0,0.0,15. Kat,Istanbul,Şişli,45000.0
Daire,3 + 1,100.0,30.0,1. Kat,Istanbul,Şişli,19000.0
Daire,1 + 1,73.0,0.0,15. Kat,Istanbul,Beylikdüzü,12000.0
Daire,2 + 1,75.0,20.0,Zemin,Istanbul,Bakırköy,20000.0
Daire,3 + 1,110.0,25.0,Giriş Katı,Istanbul,Üsküdar,2500.0
Daire,3 + 1,110.0,27.0,3. Kat,Istanbul,Bakırköy,14500.0
Daire,Stüdyo,27.0,5.0,2. Kat,Istanbul,Ataşehir,7500.0
Daire,2 + 1,90.0,30.0,Ara Kat,Istanbul,Fatih,12000.0
Daire,2 + 1,120.0,5.0,3. Kat,Istanbul,Eyüpsultan,25000.0
Daire,3 + 1,150.0,20.0,En Üst Kat,Istanbul,Adalar,35000.0
Daire,2 + 1,78.0,6.0,Yüksek Giriş,Istanbul,Kağıthane,13750.0
Daire,3 + 1,132.0,30.0,1. Kat,Istanbul,Maltepe,14500.0
Daire,Stüdyo,30.0,2.0,4. Kat,Istanbul,Şişli,8500.0
Daire,2 + 1,110.0,25.0,1. Kat,Istanbul,Beyoğlu,12500.0
Daire,2 + 1,85.0,25.0,Bahçe Katı,Istanbul,Büyükçekmece,40000.0
Daire,2 + 1,80.0,30.0,3. Kat,Istanbul,Üsküdar,13250.0
Daire,4 + 1,245.0,15.0,4. Kat,Istanbul,Üsküdar,45000.0
Daire,3 + 1,120.0,33.0,3. Kat,Istanbul,Bahçelievler,8500.0
Daire,2 + 1,100.0,35.0,4. Kat,Istanbul,Şişli,29000.0
Daire,3 + 1,240.0,11.0,11. Kat,Istanbul,Beşiktaş,120000.0
Daire,2 + 1,80.0,6.0,Kot 2,Istanbul,Kağıthane,10000.0
Daire,2 + 1,75.0,40.0,Kot 1,Istanbul,Beşiktaş,9750.0
Daire,2 + 1,85.0,16.0,2. Kat,Istanbul,Şişli,27950.0
Daire,2 + 1,85.0,35.0,Ara Kat,Istanbul,Fatih,7800.0
Daire,4 + 1,187.0,1.0,1. Kat,Istanbul,Beykoz,100000.0
Daire,2 + 1,139.0,0.0,4. Kat,Istanbul,Kağıthane,30000.0
Daire,1 + 1,70.0,0.0,6. Kat,Istanbul,Kağıthane,18000.0
Daire,2 + 1,140.0,100.0,4. Kat,Istanbul,Şişli,32000.0
Daire,3 + 1,130.0,30.0,1. Kat,Istanbul,Fatih,12000.0
Daire,2 + 1,100.0,31.0,5. Kat,Istanbul,Şişli,18250.0
Daire,Stüdyo,54.0,4.0,5. Kat,Istanbul,Beylikdüzü,8350.0
Daire,1 + 1,84.0,5.0,11. Kat,Istanbul,Küçükçekmece,13000.0
Daire,3 + 1,130.0,0.0,1. Kat,Istanbul,Avcılar,3000000.0
Daire,2 + 1,100.0,24.0,Ara Kat,Istanbul,Avcılar,8500.0
Daire,1 + 1,55.0,26.0,Giriş Katı,Istanbul,Kağıthane,7500.0
Villa,2 + 1,175.0,8.0,,Istanbul,Sarıyer,45000.0
Residence,7 + 1,650.0,1.0,21 ve üzeri,Istanbul,Beşiktaş,375000.0
Daire,3 + 1,110.0,31.0,1. Kat,Istanbul,Beyoğlu,15000.0
Residence,1 + 1,60.0,4.0,6. Kat,Istanbul,Kağıthane,23000.0
Daire,2 + 1,85.0,25.0,Bahçe Katı,Istanbul,Şişli,9000.0
Daire,2 + 1,146.0,0.0,2. Kat,Istanbul,Kartal,18000.0
Daire,2 + 1,90.0,30.0,Bahçe Katı,Istanbul,Beşiktaş,15000.0
Daire,2 + 1,90.0,23.0,4. Kat,Istanbul,Şişli,15000.0
Daire,3 + 1,150.0,50.0,2. Kat,Istanbul,Şişli,17500.0
Daire,1 + 1,75.0,8.0,7. Kat,Istanbul,Esenyurt,9000.0
Daire,2 + 1,70.0,40.0,Yüksek Giriş,Istanbul,Bakırköy,13000.0
Daire,3 + 1,130.0,30.0,2. Kat,Istanbul,Bahçelievler,10000.0
Daire,3 + 1,150.0,40.0,1. Kat,Istanbul,Kadıköy,25000.0
Daire,2 + 1,95.0,29.0,4. Kat,Istanbul,Üsküdar,12750.0
Daire,2 + 1,100.0,0.0,9. Kat,Istanbul,Kadıköy,50000.0
Daire,2 + 1,85.0,38.0,2. Kat,Istanbul,Fatih,14000.0
Daire,2 + 1,85.0,33.0,3. Kat,Istanbul,Üsküdar,12000.0
Daire,3 + 2,180.0,2.0,4. Kat,Istanbul,Şişli,20000.0
Daire,4 + 1,145.0,25.0,Çatı Katı,Istanbul,Kadıköy,25000.0
Daire,3 + 1,120.0,60.0,3. Kat,Istanbul,Beyoğlu,20000.0
Daire,1 + 1,55.0,30.0,Ara Kat,Istanbul,Pendik,5000.0
Daire,3 + 1,110.0,40.0,Ara Kat,Istanbul,Adalar,185000.0
Daire,3 + 1,170.0,20.0,2. Kat,Istanbul,Tuzla,25000.0
Daire,2 + 1,101.0,2.0,17. Kat,Istanbul,Kağıthane,35000.0
Daire,1 + 1,65.0,50.0,3. Kat,Istanbul,Beşiktaş,11000.0
Daire,1 + 1,75.0,8.0,20. Kat,Istanbul,Gaziosmanpaşa,12800.0
Daire,1 + 1,65.0,30.0,En Üst Kat,Istanbul,Beşiktaş,11000.0
Daire,1 + 1,120.0,45.0,En Üst Kat,Istanbul,Maltepe,13250.0
Daire,2 + 1,120.0,26.0,16. Kat,Istanbul,Ataşehir,9500.0
Daire,2 + 1,75.0,5.0,5. Kat,Istanbul,Kağıthane,10500.0
Daire,2 + 1,120.0,4.0,Kot 2,Istanbul,Esenyurt,7500.0
Daire,1 + 1,60.0,11.0,Giriş Katı,Istanbul,Kağıthane,10000.0
Daire,2 + 1,110.0,10.0,3. Kat,Istanbul,Kağıthane,13500.0
Daire,1 + 1,85.0,30.0,En Üst Kat,Istanbul,Üsküdar,12000.0
Daire,4 + 1,185.0,21.0,6. Kat,Istanbul,Bahçelievler,13000.0
Daire,3 + 1,145.0,21.0,2. Kat,Istanbul,Beylikdüzü,10000.0
Daire,2 + 1,90.0,31.0,3. Kat,Istanbul,Üsküdar,11000.0
Daire,2 + 1,115.0,24.0,Yüksek Giriş,Istanbul,Avcılar,8000.0
Daire,2 + 1,110.0,21.0,3. Kat,Istanbul,Küçükçekmece,12000.0
Daire,3 + 1,120.0,3.0,Yüksek Giriş,Istanbul,Küçükçekmece,9750.0
Daire,3 + 1,160.0,9.0,Ara Kat,Istanbul,Beylikdüzü,15000.0
Daire,3 + 1,140.0,31.0,1. Kat,Istanbul,Sarıyer,22500.0
Daire,2 + 1,80.0,11.0,2. Kat,Istanbul,Fatih,9000.0
Daire,2 + 1,107.0,0.0,7. Kat,Istanbul,Kağıthane,19000.0
Daire,3 + 1,125.0,31.0,1. Kat,Istanbul,Şişli,18000.0
Köşk,6 + 0,1351.0,0.0,Bahçe Katı,Istanbul,Beykoz,200000.0
Daire,1 + 1,68.0,5.0,Kot 1,Istanbul,Kağıthane,13000.0
Daire,3 + 1,90.0,0.0,6. Kat,Istanbul,Tuzla,15000.0
Daire,3 + 1,115.0,11.0,3. Kat,Istanbul,Eyüpsultan,11000.0
Daire,2 + 1,95.0,30.0,Ara Kat,Istanbul,Şişli,14000.0
Daire,2 + 1,80.0,30.0,1. Kat,Istanbul,Fatih,8500.0
Daire,2 + 1,85.0,40.0,Yüksek Giriş,Istanbul,Şişli,13000.0
Daire,1 + 1,85.0,35.0,4. Kat,Istanbul,Kağıthane,10000.0
Daire,3 + 1,155.0,45.0,1. Kat,Istanbul,Bakırköy,15000.0
Daire,2 + 1,95.0,1.0,11. Kat,Istanbul,Beylikdüzü,15500.0
Daire,2 + 1,80.0,35.0,Yüksek Giriş,Istanbul,Üsküdar,9750.0
Residence,2 + 1,130.0,5.0,21 ve üzeri,Istanbul,Başakşehir,30000.0
Daire,2 + 1,90.0,33.0,3. Kat,Istanbul,Bahçelievler,9000.0
Daire,2 + 1,100.0,40.0,3. Kat,Istanbul,Fatih,9000.0
Daire,3 + 1,130.0,20.0,7. Kat,Istanbul,Kağıthane,16000.0
Daire,2 + 1,65.0,5.0,3. Kat,Istanbul,Üsküdar,15000.0
Daire,Stüdyo,43.0,6.0,Ara Kat,Istanbul,Esenyurt,6100.0
Daire,2 + 1,90.0,38.0,3. Kat,Istanbul,Üsküdar,11000.0
Daire,3 + 1,110.0,39.0,3. Kat,Istanbul,Fatih,10000.0
Daire,1 + 1,50.0,31.0,Kot 1,Istanbul,Sarıyer,16500.0
Daire,1 + 1,80.0,30.0,Kot 1,Istanbul,Güngören,5500.0
Daire,2 + 1,100.0,5.0,3. Kat,Istanbul,Avcılar,15000.0
Daire,1 + 1,70.0,5.0,3. Kat,Istanbul,Beşiktaş,13500.0
Daire,1 + 1,60.0,4.0,Kot 1,Istanbul,Kağıthane,6650.0
Daire,3 + 1,105.0,20.0,Giriş Katı,Istanbul,Kağıthane,12000.0
Daire,2 + 1,90.0,0.0,Bahçe Katı,Istanbul,Bahçelievler,4500.0
Müstakil Ev,2 + 1,90.0,20.0,,Istanbul,Beykoz,6000.0
Daire,2 + 1,95.0,10.0,Ara Kat,Istanbul,Başakşehir,14000.0
Daire,2 + 1,90.0,20.0,1. Kat,Istanbul,Şişli,11000.0
Daire,3 + 1,150.0,5.0,4. Kat,Istanbul,Şişli,25000.0
Daire,3 + 1,133.0,31.0,2. Kat,Istanbul,Beşiktaş,28000.0
Daire,2 + 1,75.0,8.0,2. Kat,Istanbul,Kağıthane,12200.0
Daire,2 + 1,114.0,11.0,16. Kat,Istanbul,Gaziosmanpaşa,25000.0
Daire,2 + 1,118.0,7.0,1. Kat,Istanbul,Pendik,13000.0
Daire,2 + 1,110.0,0.0,2. Kat,Istanbul,Esenyurt,7200.0
Daire,1 + 1,57.0,7.0,4. Kat,Istanbul,Tuzla,7000.0
Daire,2 + 1,80.0,30.0,Ara Kat,Istanbul,Şişli,7500.0
Daire,3 + 1,150.0,20.0,6. Kat,Istanbul,Kağıthane,18500.0
Daire,3 + 1,118.0,21.0,2. Kat,Istanbul,Beşiktaş,38900.0
Daire,2 + 1,100.0,23.0,5. Kat,Istanbul,Küçükçekmece,8000.0
Daire,2 + 1,60.0,6.0,2. Kat,Istanbul,Beşiktaş,20000.0
Residence,3 + 1,220.0,2.0,14. Kat,Istanbul,Zeytinburnu,125000.0
Daire,3 + 1,180.0,25.0,3. Kat,Istanbul,Bakırköy,30000.0
Daire,2 + 1,101.0,0.0,15. Kat,Istanbul,Sarıyer,30000.0
Daire,4 + 1,250.0,25.0,Ara Kat,Istanbul,Bakırköy,60000.0
Daire,2 + 1,90.0,50.0,2. Kat,Istanbul,Beyoğlu,38000.0
Daire,2 + 1,85.0,38.0,3. Kat,Istanbul,Fatih,10000.0
Daire,2 + 1,80.0,21.0,Yüksek Giriş,Istanbul,Eyüpsultan,7500.0
Daire,3 + 1,120.0,34.0,4. Kat,Istanbul,Bahçelievler,10000.0
Daire,2 + 1,136.0,1.0,14. Kat,Istanbul,Bakırköy,35000.0
Daire,2 + 1,82.0,27.0,3. Kat,Istanbul,Şişli,9000.0
Daire,1 + 1,50.0,30.0,Yüksek Giriş,Istanbul,Beyoğlu,8500.0
Daire,2 + 1,82.0,4.0,3. Kat,Istanbul,Şişli,30000.0
Residence,1 + 1,75.0,0.0,4. Kat,Istanbul,Beşiktaş,31000.0
Daire,2 + 1,105.0,30.0,Giriş Katı,Istanbul,Bağcılar,6500.0
Daire,1 + 1,86.0,5.0,Ara Kat,Istanbul,Sarıyer,27000.0
Daire,1 + 1,90.0,55.0,5. Kat,Istanbul,Şişli,20000.0
Daire,1 + 1,70.0,40.0,4. Kat,Istanbul,Şişli,7500.0
Daire,3 + 1,177.0,4.0,4. Kat,Istanbul,Başakşehir,20000.0
Daire,Stüdyo,50.0,1.0,3. Kat,Istanbul,Sarıyer,10000.0
Daire,1 + 1,75.0,20.0,Giriş Katı,Istanbul,Kağıthane,9500.0
Residence,5 + 1,384.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,180000.0
Daire,2 + 1,80.0,36.0,Yüksek Giriş,Istanbul,Üsküdar,14250.0
Daire,1 + 1,75.0,0.0,5. Kat,Istanbul,Kartal,17500.0
Daire,3 + 1,155.0,16.0,3. Kat,Istanbul,Eyüpsultan,13000.0
Daire,1 + 1,65.0,4.0,1. Kat,Istanbul,Kağıthane,10500.0
Daire,3 + 1,100.0,25.0,Ara Kat,Istanbul,Kağıthane,14000.0
Daire,3 + 1,120.0,30.0,3. Kat,Istanbul,Beykoz,10250.0
Daire,1 + 1,67.0,9.0,Ara Kat,Istanbul,Tuzla,10000.0
Daire,2 + 1,100.0,35.0,3. Kat,Istanbul,Üsküdar,13000.0
Daire,2 + 1,100.0,4.0,4. Kat,Istanbul,Kartal,12000.0
Daire,2 + 1,76.0,40.0,1. Kat,Istanbul,Şişli,11500.0
Daire,2 + 1,105.0,5.0,6. Kat,Istanbul,Avcılar,11999.0
Residence,2 + 1,130.0,6.0,21 ve üzeri,Istanbul,Sarıyer,65000.0
Daire,1 + 1,68.0,6.0,4. Kat,Istanbul,Sancaktepe,10000.0
Daire,3 + 1,160.0,45.0,1. Kat,Istanbul,Şişli,19500.0
Daire,3 + 1,120.0,28.0,1. Kat,Istanbul,Zeytinburnu,10000.0
Villa,3 + 1,170.0,22.0,,Istanbul,Tuzla,18000.0
Daire,1 + 1,51.0,4.0,18. Kat,Istanbul,Maltepe,13000.0
Residence,3 + 1,220.0,0.0,21 ve üzeri,Istanbul,Şişli,60000.0
Daire,2 + 1,75.0,45.0,Ara Kat,Istanbul,Adalar,110000.0
Daire,3 + 1,130.0,35.0,Ara Kat,Istanbul,Beşiktaş,15000.0
Daire,3 + 1,160.0,6.0,En Üst Kat,Istanbul,Büyükçekmece,17000.0
Daire,2 + 1,100.0,21.0,Yüksek Giriş,Istanbul,Üsküdar,33000.0
Daire,2 + 1,85.0,0.0,Yüksek Giriş,Istanbul,Sancaktepe,12500.0
Daire,2 + 1,110.0,13.0,2. Kat,Istanbul,Kağıthane,14000.0
Daire,2 + 1,165.0,2.0,Ara Kat,Istanbul,Beylikdüzü,25000.0
Daire,3 + 2,280.0,25.0,En Üst Kat,Istanbul,Avcılar,9000.0
Daire,4 + 1,270.0,30.0,2. Kat,Istanbul,Şişli,30000.0
Daire,3 + 1,120.0,30.0,4. Kat,Istanbul,Küçükçekmece,9400.0
Residence,3 + 1,175.0,6.0,5. Kat,Istanbul,Sarıyer,53000.0
Daire,3 + 1,150.0,45.0,Yüksek Giriş,Istanbul,Sarıyer,30000.0
Daire,3 + 1,110.0,0.0,1. Kat,Istanbul,Fatih,17000.0
Daire,2 + 1,100.0,35.0,4. Kat,Istanbul,Şişli,29000.0
Daire,2 + 1,100.0,42.0,Yarı Bodrum,Istanbul,Şişli,14000.0
Daire,2 + 1,95.0,35.0,1. Kat,Istanbul,Ümraniye,8000.0
Daire,1 + 1,80.0,25.0,En Üst Kat,Istanbul,Kağıthane,8000.0
Daire,3 + 1,140.0,22.0,3. Kat,Istanbul,Kağıthane,13000.0
Daire,1 + 1,60.0,40.0,Yarı Bodrum,Istanbul,Şişli,7500.0
Daire,3 + 1,170.0,0.0,14. Kat,Istanbul,Kağıthane,38000.0
Daire,2 + 1,65.0,4.0,5. Kat,Istanbul,Ümraniye,17000.0
Daire,2 + 1,85.0,22.0,Yüksek Giriş,Istanbul,Kağıthane,8500.0
Daire,3 + 1,105.0,35.0,2. Kat,Istanbul,Maltepe,13500.0
Daire,3 + 1,140.0,70.0,1. Kat,Istanbul,Şişli,45000.0
Daire,3 + 1,120.0,27.0,3. Kat,Istanbul,Maltepe,10500.0
Daire,1 + 1,40.0,5.0,Bahçe Katı,Istanbul,Ataşehir,8000.0
Daire,3 + 1,130.0,33.0,3. Kat,Istanbul,Güngören,12000.0
Daire,2 + 1,80.0,40.0,Ara Kat,Istanbul,Fatih,7000.0
Daire,2 + 1,100.0,35.0,3. Kat,Istanbul,Beyoğlu,11000.0
Daire,4 + 1,200.0,17.0,Teras Katı,Istanbul,Şişli,25000.0
Daire,4 + 1,205.0,1.0,Bahçe Katı,Istanbul,Beykoz,120000.0
Daire,2 + 1,95.0,40.0,Yüksek Giriş,Istanbul,Beşiktaş,20000.0
Daire,2 + 1,80.0,10.0,Bahçe Katı,Istanbul,Şişli,12000.0
Daire,2 + 1,85.0,15.0,3. Kat,Istanbul,Beyoğlu,22000.0
Daire,1 + 1,60.0,20.0,1. Kat,Istanbul,Şişli,11000.0
Daire,3 + 1,160.0,40.0,3. Kat,Istanbul,Şişli,19000.0
Daire,2 + 1,130.0,36.0,2. Kat,Istanbul,Kadıköy,33000.0
Daire,2 + 1,85.0,30.0,2. Kat,Istanbul,Beşiktaş,10500.0
Residence,1 + 1,111.0,10.0,14. Kat,Istanbul,Şişli,30000.0
Daire,2 + 1,90.0,4.0,En Üst Kat,Istanbul,Kağıthane,16000.0
Daire,3 + 1,150.0,18.0,2. Kat,Istanbul,Bahçelievler,23000.0
Daire,21 + 1,85.0,35.0,Ara Kat,Istanbul,Üsküdar,10500.0
Daire,3 + 1,130.0,15.0,3. Kat,Istanbul,Maltepe,11000.0
Daire,2 + 1,90.0,30.0,4. Kat,Istanbul,Beyoğlu,9500.0
Daire,3 + 1,170.0,31.0,Bahçe Katı,Istanbul,Beyoğlu,15000.0
Daire,2 + 1,130.0,40.0,4. Kat,Istanbul,Kadıköy,25000.0
Daire,Stüdyo,40.0,9.0,2. Kat,Istanbul,Fatih,4000.0
Daire,1 + 1,80.0,20.0,Teras Katı,Istanbul,Şişli,10000.0
Daire,4 + 1,160.0,31.0,8. Kat,Istanbul,Beşiktaş,33000.0
Daire,1 + 1,79.0,7.0,1. Kat,Istanbul,Kağıthane,5500.0
Daire,2 + 1,120.0,30.0,3. Kat,Istanbul,Küçükçekmece,10000.0
Daire,3 + 1,140.0,35.0,5. Kat,Istanbul,Kadıköy,14500.0
Daire,1 + 1,61.0,1.0,21 ve üzeri,Istanbul,Esenyurt,6000.0
Daire,2 + 1,122.0,42.0,4. Kat,Istanbul,Fatih,12000.0
Daire,3 + 1,130.0,60.0,En Üst Kat,Istanbul,Adalar,200000.0
Daire,1 + 1,55.0,11.0,2. Kat,Istanbul,Kağıthane,10500.0
Daire,2 + 1,90.0,16.0,2. Kat,Istanbul,Şişli,15000.0
Daire,3 + 2,200.0,31.0,5. Kat,Istanbul,Beşiktaş,55000.0
Daire,2 + 1,110.0,10.0,3. Kat,Istanbul,Kağıthane,13500.0
Daire,2 + 1,110.0,21.0,2. Kat,Istanbul,Küçükçekmece,7000.0
Daire,1 + 1,55.0,26.0,2. Kat,Istanbul,Kadıköy,18000.0
Daire,3 + 1,125.0,37.0,Ara Kat,Istanbul,Güngören,14500.0
Daire,3 + 1,135.0,30.0,Ara Kat,Istanbul,Şişli,19500.0
Daire,3 + 1,100.0,31.0,3. Kat,Istanbul,Fatih,9000.0
Daire,2 + 1,95.0,11.0,2. Kat,Istanbul,Kağıthane,16000.0
Daire,3 + 1,130.0,30.0,3. Kat,Istanbul,Üsküdar,11000.0
Daire,2 + 1,85.0,31.0,Ara Kat,Istanbul,Üsküdar,9500.0
Daire,3 + 1,185.0,3.0,14. Kat,Istanbul,Büyükçekmece,30000.0
Daire,3 + 1,145.0,0.0,1. Kat,Istanbul,Tuzla,17800.0
Daire,1 + 1,55.0,16.0,6. Kat,Istanbul,Şişli,9900.0
Daire,2 + 1,101.0,0.0,Ara Kat,Istanbul,Kağıthane,40000.0
Daire,1 + 1,77.0,7.0,21 ve üzeri,Istanbul,Sarıyer,19500.0
Daire,3 + 1,155.0,26.0,6. Kat,Istanbul,Kağıthane,15500.0
Daire,Stüdyo,35.0,10.0,Çatı Katı,Istanbul,Ataşehir,8250.0
Daire,3 + 1,130.0,32.0,En Üst Kat,Istanbul,Bahçelievler,6500.0
Daire,2 + 1,110.0,25.0,3. Kat,Istanbul,Güngören,8500.0
Daire,3 + 1,150.0,30.0,2. Kat,Istanbul,Maltepe,18000.0
Daire,4 + 1,185.0,20.0,Ara Kat,Istanbul,Avcılar,13000.0
Daire,2 + 1,85.0,35.0,1. Kat,Istanbul,Üsküdar,12000.0
Daire,1 + 1,80.0,30.0,4. Kat,Istanbul,Kağıthane,10000.0
Daire,1 + 1,55.0,40.0,Yarı Bodrum,Istanbul,Beşiktaş,8500.0
Daire,4 + 1,200.0,35.0,Ara Kat,Istanbul,Şişli,19000.0
Daire,2 + 1,90.0,25.0,2. Kat,Istanbul,Şişli,24000.0
Daire,2 + 1,114.0,11.0,16. Kat,Istanbul,Gaziosmanpaşa,25000.0
Daire,3 + 1,145.0,35.0,1. Kat,Istanbul,Kadıköy,18000.0
Daire,3 + 1,120.0,31.0,1. Kat,Istanbul,Bahçelievler,18000.0
Daire,Stüdyo,55.0,5.0,3. Kat,Istanbul,Kağıthane,11000.0
Daire,2 + 1,115.0,10.0,1. Kat,Istanbul,Kağıthane,13500.0
Daire,3 + 1,145.0,6.0,10. Kat,Istanbul,Esenyurt,10000.0
Daire,2 + 1,90.0,47.0,1. Kat,Istanbul,Şişli,14000.0
Daire,3 + 1,100.0,4.0,10. Kat,Istanbul,Kadıköy,27000.0
Daire,3 + 1,120.0,35.0,Ara Kat,Istanbul,Beşiktaş,25000.0
Daire,2 + 1,100.0,4.0,9. Kat,Istanbul,Kadıköy,25000.0
Daire,2 + 1,97.0,0.0,Ara Kat,Istanbul,Kağıthane,18000.0
Daire,2 + 1,80.0,15.0,Çatı Katı,Istanbul,Beyoğlu,10000.0
Daire,1 + 1,65.0,2.0,10. Kat,Istanbul,Maltepe,22000.0
Daire,2 + 1,110.0,5.0,3. Kat,Istanbul,Esenyurt,8000.0
Daire,2 + 1,90.0,40.0,En Üst Kat,Istanbul,Şişli,12000.0
Daire,1 + 1,68.0,4.0,2. Kat,Istanbul,Şişli,25000.0
Daire,3 + 1,162.0,34.0,6. Kat,Istanbul,Beşiktaş,34990.0
Daire,2 + 1,100.0,3.0,Bahçe Katı,Istanbul,Avcılar,8000.0
Residence,2 + 1,125.0,1.0,21 ve üzeri,Istanbul,Şişli,55000.0
Daire,2 + 1,80.0,5.0,Çatı Katı,Istanbul,Şişli,16500.0
Daire,3 + 1,150.0,5.0,Kot 3,Istanbul,Avcılar,15000.0
Daire,2 + 1,70.0,30.0,En Üst Kat,Istanbul,Adalar,90000.0
Daire,2 + 1,95.0,25.0,6. Kat,Istanbul,Şişli,13750.0
Daire,3 + 1,115.0,30.0,4. Kat,Istanbul,Üsküdar,14000.0
Daire,4 + 1,230.0,26.0,1. Kat,Istanbul,Bakırköy,43000.0
Residence,2 + 1,127.0,5.0,4. Kat,Istanbul,Beşiktaş,75900.0
Daire,2 + 1,130.0,16.0,1. Kat,Istanbul,Kağıthane,12000.0
Daire,2 + 1,130.0,31.0,2. Kat,Istanbul,Kadıköy,12950.0
Daire,1 + 1,75.0,30.0,En Üst Kat,Istanbul,Sarıyer,7500.0
Villa,4 + 1,320.0,25.0,,Istanbul,Sarıyer,50000.0
Daire,3 + 1,145.0,3.0,1. Kat,Istanbul,Bahçelievler,30000.0
Daire,1 + 1,55.0,10.0,2. Kat,Istanbul,Beyoğlu,8500.0
Daire,1 + 1,75.0,0.0,11. Kat,Istanbul,Esenyurt,10000.0
Daire,5 + 1,550.0,16.0,Villa Katı,Istanbul,Eyüpsultan,80000.0
Daire,3 + 1,110.0,34.0,3. Kat,Istanbul,Bahçelievler,8500.0
Daire,2 + 1,149.0,5.0,11. Kat,Istanbul,Başakşehir,17000.0
Residence,3 + 1,210.0,1.0,18. Kat,Istanbul,Beşiktaş,100000.0
Daire,3 + 1,180.0,0.0,10. Kat,Istanbul,Beylikdüzü,25000.0
Daire,1 + 1,60.0,5.0,7. Kat,Istanbul,Pendik,10000.0
Daire,2 + 1,85.0,12.0,3. Kat,Istanbul,Beyoğlu,22500.0
Residence,2 + 1,110.0,0.0,9. Kat,Istanbul,Şişli,50000.0
Villa,3 + 1,300.0,26.0,,Istanbul,Sarıyer,130000.0
Daire,3 + 1,200.0,26.0,3. Kat,Istanbul,Zeytinburnu,13000.0
Daire,2 + 1,105.0,0.0,2. Kat,Istanbul,Kağıthane,18000.0
Daire,2 + 1,132.0,5.0,4. Kat,Istanbul,Esenyurt,15000.0
Daire,1 + 1,70.0,0.0,2. Kat,Istanbul,Beşiktaş,21000.0
Daire,2 + 1,100.0,1.0,Bahçe Katı,Istanbul,Esenyurt,5000.0
Daire,2 + 1,45.0,30.0,Yüksek Giriş,Istanbul,Adalar,18000.0
Daire,1 + 1,75.0,25.0,2. Kat,Istanbul,Sarıyer,13000.0
Daire,1 + 1,75.0,40.0,Giriş Katı,Istanbul,Şişli,14000.0
Daire,3 + 1,140.0,40.0,3. Kat,Istanbul,Beyoğlu,30000.0
Daire,3 + 1,120.0,27.0,3. Kat,Istanbul,Küçükçekmece,9000.0
Daire,2 + 1,100.0,4.0,4. Kat,Istanbul,Kartal,12000.0
Daire,1 + 1,75.0,38.0,Yarı Bodrum,Istanbul,Fatih,6500.0
Daire,1 + 1,60.0,45.0,Giriş Katı,Istanbul,Beşiktaş,7000.0
Daire,1 + 1,80.0,26.0,Bahçe Katı,Istanbul,Beşiktaş,7000.0
Daire,3 + 1,110.0,30.0,3. Kat,Istanbul,Küçükçekmece,8000.0
Daire,2 + 1,90.0,30.0,4. Kat,Istanbul,Bahçelievler,8500.0
Daire,5 + 1,320.0,20.0,4. Kat,Istanbul,Beşiktaş,150000.0
Daire,3 + 1,110.0,11.0,2. Kat,Istanbul,Şişli,12000.0
Daire,2 + 1,90.0,26.0,Giriş Katı,Istanbul,Şişli,15000.0
Daire,2 + 1,75.0,0.0,4. Kat,Istanbul,Beşiktaş,25000.0
Daire,3 + 1,120.0,30.0,3. Kat,Istanbul,Şişli,16500.0
Daire,2 + 1,95.0,41.0,1. Kat,Istanbul,Kadıköy,19000.0
Daire,2 + 1,90.0,38.0,1. Kat,Istanbul,Fatih,10000.0
